SaleID,Date,ProductID,Quantity,Unit Price,CustomerID,unit Cost
1004,4/2/2025 0:00,P001,1,1000,C050,869
1005,9/21/2025 0:00,P011,9,10000,C004,8807
1006,10/18/2025 0:00,P004,7,2000,C008,2063.2
1007,4/6/2025 0:00,P008,4,4000,C024,3782.4
1008,3/29/2025 0:00,P002,6,30000,C011,27480
1009,3/19/2025 0:00,P006,2,2000,C017,1690
1010,10/15/2025 0:00,P006,7,2000,C050,1844.2
1011,4/30/2025 0:00,P012,2,2000,C021,1853.8
1012,10/29/2025 0:00,P009,8,15000,C026,11685
1013,6/14/2025 0:00,P005,8,40000,C043,38512
1014,7/1/2025 0:00,P010,1,4000,C048,4053.6
1015,8/11/2025 0:00,P004,8,3000,C044,2895.6
1016,1/7/2025 0:00,P005,2,5000,C045,5189
1017,9/20/2025 0:00,P012,6,25000,C027,20862.5
1018,6/10/2025 0:00,P012,1,2000,C016,2084.6
1019,5/31/2025 0:00,P010,5,15000,C055,11965.5
1020,3/26/2025 0:00,P011,7,10000,C026,9229
1021,5/27/2025 0:00,P005,1,25000,C053,22380
1022,4/22/2025 0:00,P008,2,1000,C033,1012.5
1023,2/5/2025 0:00,P010,7,50000,C031,46085
1024,10/12/2025 0:00,P012,6,10000,C048,8959
1025,7/7/2025 0:00,P008,3,1000,C047,818.7
1026,3/23/2025 0:00,P002,2,25000,C006,21320
1027,1/2/2025 0:00,P007,4,10000,C044,9124
1028,10/30/2025 0:00,P008,3,15000,C008,13530
1029,7/16/2025 0:00,P011,7,1000,C007,775.9
1030,1/11/2025 0:00,P006,8,50000,C034,46150
1031,8/22/2025 0:00,P005,2,3000,C044,2889
1032,7/14/2025 0:00,P011,7,15000,C053,13137
1033,4/29/2025 0:00,P009,8,30000,C014,30720
1034,1/20/2025 0:00,P003,6,50000,C016,40060
1035,9/18/2025 0:00,P012,6,40000,C043,34008
1036,10/20/2025 0:00,P010,1,2000,C052,2062.4
1037,9/13/2025 0:00,P004,4,4000,C009,3155.6
1038,8/10/2025 0:00,P009,1,40000,C010,39740
1039,8/14/2025 0:00,P006,4,5000,C017,4876.5
1040,2/22/2025 0:00,P008,2,2000,C012,1906.8
1041,10/7/2025 0:00,P007,5,3000,C006,2457
1042,3/22/2025 0:00,P011,9,30000,C019,24360
1043,7/21/2025 0:00,P002,3,30000,C043,24261
1044,6/7/2025 0:00,P003,8,2000,C041,1640.6
1045,4/30/2025 0:00,P001,3,1000,C053,782.8
1046,2/28/2025 0:00,P009,6,2000,C029,1785.8
1047,8/3/2025 0:00,P007,4,2000,C006,1727
1048,5/8/2025 0:00,P001,8,40000,C025,33464
1049,8/12/2025 0:00,P003,6,5000,C024,3992
1050,7/28/2025 0:00,P004,8,30000,C025,25380
1051,4/25/2025 0:00,P004,1,40000,C016,32648
1052,7/28/2025 0:00,P005,6,50000,C052,39570
1053,1/14/2025 0:00,P003,1,3000,C016,3153.3
1054,1/9/2025 0:00,P003,1,10000,C006,8585
1055,2/9/2025 0:00,P001,8,2000,C037,1748.2
1056,8/25/2025 0:00,P007,7,4000,C021,3354.4
1057,10/8/2025 0:00,P011,3,10000,C004,7729
1058,7/20/2025 0:00,P010,6,2000,C034,1760.4
1059,9/3/2025 0:00,P001,9,25000,C028,25377.5
1060,10/5/2025 0:00,P002,7,3000,C038,3130.8
1061,8/23/2025 0:00,P004,3,50000,C041,49720
1062,1/4/2025 0:00,P004,6,3000,C028,2495.4
1063,6/3/2025 0:00,P005,4,1000,C017,771
1064,1/29/2025 0:00,P011,3,2000,C014,1724
1065,4/19/2025 0:00,P002,9,4000,C007,4106
1066,4/8/2025 0:00,P004,2,10000,C022,8014
1067,8/3/2025 0:00,P001,1,2000,C051,1594.6
1068,10/20/2025 0:00,P002,2,1000,C001,892.8
1069,3/16/2025 0:00,P001,7,2000,C029,1792.4
1070,5/26/2025 0:00,P010,1,3000,C052,2804.1
1071,5/8/2025 0:00,P010,6,15000,C031,14011.5
1072,2/11/2025 0:00,P004,7,2000,C030,1813.6
1073,2/10/2025 0:00,P004,9,25000,C015,21770
1074,2/3/2025 0:00,P007,8,25000,C018,23612.5
1075,1/17/2025 0:00,P010,6,30000,C035,27780
1076,6/14/2025 0:00,P011,3,25000,C050,26425
1077,6/2/2025 0:00,P011,8,4000,C030,3690.4
1078,3/17/2025 0:00,P009,7,2000,C034,1867.4
1079,3/28/2025 0:00,P009,3,5000,C042,4245
1080,4/27/2025 0:00,P005,9,2000,C011,1935.4
1081,1/27/2025 0:00,P010,2,15000,C027,15439.5
1082,10/14/2025 0:00,P001,3,25000,C024,26452.5
1083,5/14/2025 0:00,P001,2,40000,C035,35840
1084,8/7/2025 0:00,P006,1,2000,C039,1912.6
1085,6/17/2025 0:00,P002,4,4000,C008,3812
1086,4/8/2025 0:00,P008,5,50000,C051,38030
1087,9/25/2025 0:00,P009,6,50000,C018,44150
1088,8/25/2025 0:00,P004,5,10000,C013,8702
1089,6/22/2025 0:00,P005,1,4000,C045,3290.4
1090,7/9/2025 0:00,P011,3,15000,C024,14925
1091,5/2/2025 0:00,P008,1,1000,C051,788.5
1092,2/15/2025 0:00,P003,5,40000,C023,37524
1093,3/5/2025 0:00,P005,5,2000,C012,1948.4
1094,5/10/2025 0:00,P003,6,3000,C049,3168
1095,7/12/2025 0:00,P012,8,2000,C030,1564.2
1096,6/30/2025 0:00,P010,1,2000,C031,1722.4
1097,10/19/2025 0:00,P003,4,1000,C028,854.1
1098,10/9/2025 0:00,P003,1,30000,C022,27246
1099,1/29/2025 0:00,P012,9,3000,C044,2496
1100,5/29/2025 0:00,P007,7,2000,C028,1943.2
1101,9/24/2025 0:00,P007,7,1000,C013,890.8
1102,10/23/2025 0:00,P007,5,4000,C025,3604.8
1103,1/11/2025 0:00,P010,7,2000,C044,1621
1104,6/13/2025 0:00,P008,2,15000,C051,13680
1105,4/23/2025 0:00,P005,4,4000,C046,3803.6
1106,7/6/2025 0:00,P005,7,10000,C007,7955
1107,10/22/2025 0:00,P004,3,30000,C045,23040
1108,8/20/2025 0:00,P007,2,15000,C006,14355
1109,8/15/2025 0:00,P010,2,3000,C024,2688.6
1110,4/8/2025 0:00,P004,1,1000,C019,1037
1111,2/24/2025 0:00,P002,5,40000,C019,30732
1112,4/21/2025 0:00,P004,6,3000,C036,3044.7
1113,6/1/2025 0:00,P008,6,3000,C051,3162.9
1114,9/3/2025 0:00,P009,9,25000,C009,23012.5
1115,3/10/2025 0:00,P003,4,40000,C048,33860
1116,10/16/2025 0:00,P007,1,50000,C036,42830
1117,9/7/2025 0:00,P012,6,25000,C038,23790
1118,2/5/2025 0:00,P009,5,1000,C040,1013.2
1119,8/27/2025 0:00,P011,6,50000,C029,43335
1120,5/28/2025 0:00,P004,3,2000,C024,1733
1121,8/15/2025 0:00,P010,2,4000,C048,3703.6
1122,9/1/2025 0:00,P003,6,2000,C005,1862.4
1123,7/20/2025 0:00,P005,1,3000,C053,2409.6
1124,6/3/2025 0:00,P001,7,25000,C054,24865
1125,3/14/2025 0:00,P003,7,2000,C042,2079.8
1126,7/20/2025 0:00,P008,7,40000,C055,31556
1127,10/23/2025 0:00,P011,1,4000,C045,4130.4
1128,1/17/2025 0:00,P008,4,50000,C026,52395
1129,5/9/2025 0:00,P004,7,40000,C014,38232
1130,8/5/2025 0:00,P002,9,25000,C039,24360
1131,3/2/2025 0:00,P008,5,3000,C029,2940
1132,4/14/2025 0:00,P008,2,15000,C052,13620
1133,2/11/2025 0:00,P010,7,2000,C006,1958
1134,1/25/2025 0:00,P004,1,50000,C007,39790
1135,2/8/2025 0:00,P003,7,50000,C037,38890
1136,10/18/2025 0:00,P002,6,1000,C053,1034.4
1137,5/11/2025 0:00,P009,7,50000,C018,51480
1138,8/17/2025 0:00,P001,3,4000,C023,3940.8
1139,4/18/2025 0:00,P007,3,25000,C044,21712.5
1140,6/21/2025 0:00,P005,7,5000,C038,5109
1141,4/12/2025 0:00,P008,2,50000,C001,46830
1142,1/12/2025 0:00,P004,1,50000,C004,45550
1143,10/2/2025 0:00,P007,9,40000,C051,40452
1144,4/11/2025 0:00,P005,9,5000,C044,4606.5
1145,2/13/2025 0:00,P005,7,4000,C047,3368.4
1146,1/17/2025 0:00,P009,7,3000,C035,2506.8
1147,2/26/2025 0:00,P009,3,10000,C023,8228
1148,10/30/2025 0:00,P009,2,5000,C027,4825
1149,1/12/2025 0:00,P012,7,50000,C026,40275
1150,3/21/2025 0:00,P006,9,2000,C052,2087.2
1151,8/4/2025 0:00,P006,1,3000,C008,2414.1
1152,9/21/2025 0:00,P005,4,30000,C043,25008
1153,5/29/2025 0:00,P009,6,1000,C016,910.6
1154,3/22/2025 0:00,P010,7,5000,C041,4605
1155,8/3/2025 0:00,P008,7,40000,C003,31384
1156,7/17/2025 0:00,P007,2,1000,C032,1046.9
1157,7/19/2025 0:00,P007,4,15000,C005,11625
1158,1/25/2025 0:00,P006,5,50000,C020,41635
1159,3/30/2025 0:00,P005,1,5000,C014,4935
1160,9/25/2025 0:00,P004,1,2000,C032,1895.4
1161,5/23/2025 0:00,P003,3,2000,C026,1792
1162,2/28/2025 0:00,P003,3,40000,C047,36992
1163,1/26/2025 0:00,P006,8,1000,C006,1026.3
1164,2/16/2025 0:00,P004,9,50000,C036,38045
1165,10/15/2025 0:00,P012,1,2000,C040,1709.2
1166,9/23/2025 0:00,P012,2,2000,C051,1724.6
1167,1/16/2025 0:00,P006,2,15000,C005,11817
1168,7/18/2025 0:00,P003,4,3000,C013,2643
1169,10/9/2025 0:00,P004,2,2000,C032,1534.4
1170,3/27/2025 0:00,P009,7,10000,C016,8604
1171,9/7/2025 0:00,P005,9,2000,C001,1968
1172,9/27/2025 0:00,P007,7,15000,C013,15514.5
1173,4/27/2025 0:00,P010,6,25000,C054,19862.5
1174,1/7/2025 0:00,P002,1,4000,C011,4120
1175,5/17/2025 0:00,P005,9,3000,C053,2448
1176,6/25/2025 0:00,P009,5,40000,C008,37936
1177,8/3/2025 0:00,P011,5,5000,C025,4755.5
1178,3/23/2025 0:00,P003,6,3000,C040,2985.9
1179,8/11/2025 0:00,P009,9,15000,C032,12825
1180,4/13/2025 0:00,P011,8,15000,C024,11890.5
1181,9/30/2025 0:00,P006,8,40000,C028,31140
1182,1/14/2025 0:00,P004,8,40000,C014,38576
1183,6/8/2025 0:00,P007,1,40000,C045,39348
1184,6/1/2025 0:00,P008,1,3000,C003,2702.7
1185,4/18/2025 0:00,P006,8,4000,C036,4064.4
1186,7/7/2025 0:00,P005,5,50000,C027,51050
1187,10/28/2025 0:00,P006,9,1000,C020,939
1188,4/8/2025 0:00,P005,2,30000,C047,25362
1189,5/11/2025 0:00,P008,9,40000,C015,37816
1190,10/20/2025 0:00,P001,8,1000,C027,924.5
1191,6/20/2025 0:00,P011,9,4000,C053,4095.6
1192,7/2/2025 0:00,P007,4,30000,C045,31419
1193,2/8/2025 0:00,P010,1,3000,C041,2838
1194,1/15/2025 0:00,P010,1,1000,C028,787.9
1195,1/4/2025 0:00,P011,5,40000,C025,30880
1196,7/29/2025 0:00,P002,2,10000,C042,8090
1197,6/10/2025 0:00,P009,8,15000,C044,13255.5
1198,1/16/2025 0:00,P001,5,5000,C046,4909.5
1199,4/18/2025 0:00,P011,5,5000,C033,5181.5
1200,8/15/2025 0:00,P010,2,1000,C046,938.7
1201,6/19/2025 0:00,P006,7,5000,C014,4265
1202,2/3/2025 0:00,P009,8,2000,C008,1693.8
1203,9/8/2025 0:00,P001,1,2000,C048,1527.4
1204,9/4/2025 0:00,P004,2,1000,C014,766.8
1205,9/26/2025 0:00,P004,4,40000,C001,37560
1206,5/21/2025 0:00,P009,5,2000,C016,1609.6
1207,10/1/2025 0:00,P011,2,40000,C018,36672
1208,4/6/2025 0:00,P005,1,3000,C007,2392.5
1209,8/15/2025 0:00,P005,9,40000,C015,36420
1210,2/8/2025 0:00,P006,1,3000,C024,2555.1
1211,10/29/2025 0:00,P001,4,2000,C049,1962.4
1212,1/29/2025 0:00,P001,2,10000,C051,10172
1213,9/2/2025 0:00,P009,4,3000,C055,2965.8
1214,8/24/2025 0:00,P003,8,25000,C013,20312.5
1215,7/4/2025 0:00,P004,8,2000,C009,1843
1216,9/29/2025 0:00,P001,9,15000,C015,14457
1217,8/24/2025 0:00,P009,5,2000,C035,2115.4
1218,8/27/2025 0:00,P008,7,3000,C024,2896.5
1219,9/23/2025 0:00,P002,3,25000,C033,20860
1220,3/6/2025 0:00,P008,4,50000,C016,50935
1221,6/26/2025 0:00,P007,9,10000,C008,9482
1222,1/3/2025 0:00,P011,1,10000,C029,9407
1223,5/22/2025 0:00,P006,2,50000,C023,47215
1224,6/7/2025 0:00,P001,5,15000,C045,13588.5
1225,5/26/2025 0:00,P007,3,5000,C031,4839.5
1226,10/20/2025 0:00,P010,2,2000,C040,1974.8
1227,6/2/2025 0:00,P007,1,30000,C049,24960
1228,7/12/2025 0:00,P009,3,5000,C054,5236
1229,3/14/2025 0:00,P001,1,25000,C055,21800
1230,5/20/2025 0:00,P002,1,3000,C014,2532
1231,7/6/2025 0:00,P011,1,30000,C053,25314
1232,10/20/2025 0:00,P009,8,15000,C030,15354
1233,3/2/2025 0:00,P009,3,2000,C053,1964.4
1234,7/17/2025 0:00,P006,1,10000,C039,8124
1235,10/22/2025 0:00,P006,7,3000,C027,2672.1
1236,10/29/2025 0:00,P004,3,3000,C047,2993.4
1237,1/11/2025 0:00,P004,8,2000,C016,1854.4
1238,3/3/2025 0:00,P005,4,2000,C051,1828.4
1239,8/14/2025 0:00,P003,4,25000,C006,20225
1240,6/2/2025 0:00,P001,5,2000,C055,2074
1241,7/18/2025 0:00,P001,6,40000,C033,40700
1242,2/21/2025 0:00,P012,7,40000,C044,32832
1243,9/17/2025 0:00,P007,4,2000,C018,1523.4
1244,2/28/2025 0:00,P001,8,4000,C016,3247.6
1245,3/13/2025 0:00,P001,6,10000,C012,9352
1246,5/28/2025 0:00,P003,1,2000,C020,2023
1247,3/4/2025 0:00,P010,1,1000,C045,935.2
1248,8/31/2025 0:00,P004,9,15000,C040,13086
1249,4/17/2025 0:00,P004,6,40000,C029,37960
1250,8/14/2025 0:00,P002,8,30000,C030,23610
1251,8/6/2025 0:00,P001,7,5000,C026,4220
1252,8/29/2025 0:00,P003,6,2000,C022,2037.8
1253,9/16/2025 0:00,P011,4,40000,C033,33720
1254,9/19/2025 0:00,P004,7,15000,C053,12372
1255,1/5/2025 0:00,P003,9,15000,C039,13092
1256,9/18/2025 0:00,P008,7,30000,C047,24237
1257,2/23/2025 0:00,P010,1,3000,C029,2695.8
1258,2/16/2025 0:00,P001,9,4000,C022,3900.4
1259,8/3/2025 0:00,P002,4,1000,C045,861.9
1260,6/26/2025 0:00,P007,3,2000,C013,1856.2
1261,1/9/2025 0:00,P004,4,50000,C009,49705
1262,4/9/2025 0:00,P008,4,2000,C024,1786.8
1263,1/20/2025 0:00,P011,2,3000,C015,3141.3
1264,8/29/2025 0:00,P003,1,25000,C036,26425
1265,3/2/2025 0:00,P006,1,2000,C013,1858
1266,6/27/2025 0:00,P009,8,10000,C027,7808
1267,3/3/2025 0:00,P001,2,3000,C044,2724.6
1268,5/25/2025 0:00,P001,5,5000,C037,5138
1269,8/4/2025 0:00,P008,4,15000,C007,13632
1270,1/3/2025 0:00,P003,8,4000,C008,3946.4
1271,6/9/2025 0:00,P005,2,50000,C037,46545
1272,8/15/2025 0:00,P001,9,10000,C041,8035
1273,9/26/2025 0:00,P005,7,40000,C014,41320
1274,4/30/2025 0:00,P011,7,5000,C012,4219.5
1275,3/30/2025 0:00,P006,1,2000,C036,1857.6
1276,3/9/2025 0:00,P008,2,10000,C052,8508
1277,4/8/2025 0:00,P003,4,40000,C040,32120
1278,9/24/2025 0:00,P003,4,2000,C017,2024
1279,4/15/2025 0:00,P012,3,40000,C040,31356
1280,5/3/2025 0:00,P011,7,50000,C053,39155
1281,1/29/2025 0:00,P011,8,15000,C029,14571
1282,5/17/2025 0:00,P010,2,3000,C027,2386.8
1283,7/14/2025 0:00,P009,4,30000,C001,25917
1284,8/14/2025 0:00,P004,3,3000,C052,2922
1285,6/19/2025 0:00,P004,2,3000,C034,2520
1286,1/9/2025 0:00,P012,6,40000,C004,40732
1287,2/9/2025 0:00,P007,4,2000,C024,1807
1288,1/25/2025 0:00,P002,6,10000,C021,9987
1289,9/18/2025 0:00,P008,2,30000,C033,28878
1290,8/14/2025 0:00,P006,4,4000,C007,3226.8
1291,5/4/2025 0:00,P003,6,30000,C001,31068
1292,2/7/2025 0:00,P009,5,10000,C041,10193
1293,9/8/2025 0:00,P005,3,10000,C003,8547
1294,6/25/2025 0:00,P008,8,4000,C044,4048
1295,3/31/2025 0:00,P007,7,15000,C051,12636
1296,2/6/2025 0:00,P008,3,50000,C015,47425
1297,6/25/2025 0:00,P007,6,2000,C031,1840
1298,10/11/2025 0:00,P003,4,50000,C054,42190
1299,3/22/2025 0:00,P002,5,10000,C016,8410
1300,4/24/2025 0:00,P007,5,2000,C010,1926.4
1301,2/9/2025 0:00,P003,7,1000,C054,978.4
1302,10/28/2025 0:00,P003,5,4000,C029,3609.2
1303,8/12/2025 0:00,P002,3,1000,C006,919
1304,4/25/2025 0:00,P004,5,5000,C029,4515
1305,7/5/2025 0:00,P008,7,2000,C017,1573.8
1306,2/25/2025 0:00,P012,5,10000,C053,9557
1307,2/9/2025 0:00,P001,5,1000,C022,778.6
1308,2/9/2025 0:00,P001,9,5000,C024,5280
1309,8/25/2025 0:00,P012,3,2000,C017,1912.8
1310,10/16/2025 0:00,P005,6,30000,C021,27981
1311,9/19/2025 0:00,P011,1,2000,C051,1588
1312,8/4/2025 0:00,P005,5,5000,C050,4964
1313,5/27/2025 0:00,P011,8,4000,C011,4194
1314,6/17/2025 0:00,P012,5,30000,C007,27666
1315,4/2/2025 0:00,P001,9,15000,C042,15748.5
1316,2/28/2025 0:00,P006,6,4000,C039,3325.2
1317,2/28/2025 0:00,P001,8,5000,C005,3920
1318,10/31/2025 0:00,P005,8,1000,C044,1000
1319,6/18/2025 0:00,P009,3,2000,C048,2118
1320,9/26/2025 0:00,P012,7,2000,C021,2115
1321,2/14/2025 0:00,P005,7,4000,C018,4116
1322,6/30/2025 0:00,P006,6,2000,C035,2063.2
1323,6/19/2025 0:00,P008,7,5000,C020,4134
1324,7/10/2025 0:00,P011,2,2000,C015,1547.4
1325,6/4/2025 0:00,P001,9,2000,C005,2054.6
1326,7/7/2025 0:00,P002,1,4000,C013,3780.4
1327,1/7/2025 0:00,P009,1,2000,C051,1930.8
1328,5/13/2025 0:00,P003,3,3000,C012,2735.1
1329,8/23/2025 0:00,P006,3,15000,C055,13980
1330,2/14/2025 0:00,P005,1,3000,C021,2330.7
1331,9/6/2025 0:00,P011,7,25000,C037,22052.5
1332,1/31/2025 0:00,P002,4,4000,C006,3670.4
1333,1/23/2025 0:00,P007,2,3000,C007,2395.8
1334,6/9/2025 0:00,P004,5,10000,C026,8745
1335,6/7/2025 0:00,P001,6,30000,C042,31707
1336,2/8/2025 0:00,P004,9,10000,C048,9638
1337,3/23/2025 0:00,P006,4,50000,C008,52215
1338,9/15/2025 0:00,P007,2,3000,C009,2828.7
1339,7/25/2025 0:00,P007,5,4000,C027,3363.6
1340,3/18/2025 0:00,P007,3,1000,C004,1057.3
1341,1/12/2025 0:00,P003,2,40000,C021,34208
1342,10/22/2025 0:00,P006,1,3000,C031,2985.3
1343,8/12/2025 0:00,P008,2,15000,C021,14650.5
1344,1/13/2025 0:00,P004,6,3000,C040,2893.8
1345,2/15/2025 0:00,P008,8,2000,C025,1622.4
1346,6/4/2025 0:00,P002,3,50000,C039,38900
1347,4/23/2025 0:00,P010,9,2000,C015,1801.6
1348,8/21/2025 0:00,P009,9,50000,C053,51400
1349,1/17/2025 0:00,P009,2,50000,C035,49100
1350,8/11/2025 0:00,P008,8,30000,C049,26601
1351,7/7/2025 0:00,P010,5,5000,C043,5259
1352,6/12/2025 0:00,P010,4,40000,C041,33632
1353,3/15/2025 0:00,P001,5,50000,C037,41050
1354,8/21/2025 0:00,P002,4,5000,C042,3845
1355,8/12/2025 0:00,P006,8,30000,C047,31332
1356,3/1/2025 0:00,P010,4,2000,C028,1794.4
1357,8/10/2025 0:00,P005,6,10000,C014,8506
1358,2/6/2025 0:00,P012,2,4000,C004,3459.2
1359,10/5/2025 0:00,P009,5,2000,C053,1954.6
1360,7/15/2025 0:00,P005,6,5000,C020,4433
1361,8/30/2025 0:00,P002,5,1000,C034,1031.9
1362,8/7/2025 0:00,P010,2,50000,C012,38695
1363,7/11/2025 0:00,P004,7,5000,C033,4322
1364,1/17/2025 0:00,P009,4,50000,C024,48215
1365,1/12/2025 0:00,P001,8,10000,C020,9943
1366,7/12/2025 0:00,P011,7,15000,C005,15322.5
1367,1/22/2025 0:00,P001,7,50000,C038,49290
1368,4/30/2025 0:00,P012,9,5000,C030,4737
1369,7/29/2025 0:00,P007,1,4000,C024,3984
1370,9/27/2025 0:00,P011,6,40000,C043,41732
1371,7/11/2025 0:00,P003,6,4000,C040,3213.6
1372,6/24/2025 0:00,P010,6,25000,C007,21780
1373,10/12/2025 0:00,P002,6,50000,C036,52180
1374,7/23/2025 0:00,P009,7,25000,C038,23410
1375,6/13/2025 0:00,P003,6,2000,C016,1804.2
1376,9/8/2025 0:00,P002,1,3000,C052,2475.6
1377,8/15/2025 0:00,P012,3,15000,C015,13552.5
1378,1/7/2025 0:00,P008,2,30000,C046,23457
1379,1/29/2025 0:00,P010,6,2000,C023,2034.2
1380,2/2/2025 0:00,P006,8,15000,C012,12573
1381,5/14/2025 0:00,P006,3,4000,C029,3904.4
1382,3/20/2025 0:00,P010,8,5000,C044,4139.5
1383,2/27/2025 0:00,P011,8,2000,C048,1790.2
1384,1/26/2025 0:00,P007,5,2000,C015,1580.2
1385,8/14/2025 0:00,P007,8,15000,C029,13711.5
1386,10/12/2025 0:00,P011,6,30000,C045,29871
1387,1/4/2025 0:00,P006,5,2000,C043,1904
1388,4/9/2025 0:00,P004,9,10000,C049,8126
1389,2/8/2025 0:00,P011,7,40000,C021,33352
1390,9/28/2025 0:00,P009,8,15000,C015,13387.5
1391,10/12/2025 0:00,P006,1,2000,C014,2089.6
1392,6/6/2025 0:00,P004,2,50000,C042,49155
1393,3/16/2025 0:00,P012,8,30000,C044,23124
1394,10/15/2025 0:00,P003,9,2000,C016,2096.6
1395,5/10/2025 0:00,P004,4,2000,C015,1590.2
1396,6/24/2025 0:00,P003,9,40000,C042,35704
1397,3/25/2025 0:00,P002,4,2000,C004,1876.6
1398,1/22/2025 0:00,P005,9,25000,C027,24797.5
1399,1/27/2025 0:00,P002,7,1000,C023,1015.2
1400,7/14/2025 0:00,P006,2,25000,C029,23712.5
1401,8/24/2025 0:00,P003,9,2000,C041,2076.4
1402,4/2/2025 0:00,P006,4,30000,C053,26478
1403,1/21/2025 0:00,P011,8,15000,C052,15417
1404,10/30/2025 0:00,P010,7,2000,C009,1990
1405,3/25/2025 0:00,P009,7,50000,C053,39550
1406,9/19/2025 0:00,P001,8,15000,C052,11895
1407,5/27/2025 0:00,P006,1,10000,C043,8000
1408,9/14/2025 0:00,P009,5,15000,C043,12186
1409,2/27/2025 0:00,P011,2,15000,C007,15351
1410,1/15/2025 0:00,P004,2,2000,C053,1937.6
1411,6/11/2025 0:00,P011,1,40000,C042,33400
1412,6/12/2025 0:00,P012,5,2000,C004,2099.2
1413,10/8/2025 0:00,P002,2,40000,C005,40960
1414,10/7/2025 0:00,P004,4,10000,C005,8640
1415,1/12/2025 0:00,P001,3,3000,C011,2736.6
1416,10/1/2025 0:00,P003,3,50000,C041,38255
1417,9/28/2025 0:00,P010,2,25000,C028,20177.5
1418,7/27/2025 0:00,P009,6,50000,C016,39905
1419,1/27/2025 0:00,P010,2,5000,C041,4475
1420,3/13/2025 0:00,P005,8,2000,C054,2114
1421,3/1/2025 0:00,P011,8,5000,C030,4036
1422,5/25/2025 0:00,P006,5,5000,C004,3936
1423,4/3/2025 0:00,P003,7,50000,C002,48375
1424,1/8/2025 0:00,P005,4,1000,C046,845.1
1425,3/20/2025 0:00,P011,1,25000,C003,25730
1426,1/27/2025 0:00,P008,2,10000,C050,9760
1427,6/23/2025 0:00,P006,4,2000,C021,1923.6
1428,2/19/2025 0:00,P004,1,30000,C006,23757
1429,7/18/2025 0:00,P002,8,10000,C043,9307
1430,6/30/2025 0:00,P009,9,1000,C053,982
1431,1/24/2025 0:00,P012,4,25000,C018,20725
1432,2/15/2025 0:00,P001,3,4000,C044,3848.8
1433,1/15/2025 0:00,P001,2,2000,C005,1636.4
1434,6/2/2025 0:00,P004,5,1000,C009,977.1
1435,8/10/2025 0:00,P007,3,10000,C020,8071
1436,7/25/2025 0:00,P001,7,2000,C028,1670
1437,9/30/2025 0:00,P009,6,3000,C026,2780.1
1438,8/24/2025 0:00,P004,1,2000,C018,1716.8
1439,8/16/2025 0:00,P003,8,25000,C019,23400
1440,1/9/2025 0:00,P001,2,3000,C003,2828.1
1441,6/15/2025 0:00,P010,5,40000,C009,38280
1442,8/2/2025 0:00,P004,9,25000,C036,24607.5
1443,4/27/2025 0:00,P009,8,25000,C031,19762.5
1444,3/13/2025 0:00,P010,2,5000,C049,4510
1445,3/5/2025 0:00,P006,9,1000,C017,913.1
1446,7/24/2025 0:00,P006,5,2000,C055,1751.4
1447,7/28/2025 0:00,P001,6,4000,C023,4088
1448,3/13/2025 0:00,P010,3,5000,C034,4125
1449,10/4/2025 0:00,P002,3,10000,C041,9432
1450,10/1/2025 0:00,P011,8,2000,C041,1662.8
1451,4/5/2025 0:00,P006,2,50000,C005,51085
1452,6/15/2025 0:00,P002,2,15000,C015,14377.5
1453,2/1/2025 0:00,P003,5,2000,C047,1712
1454,1/11/2025 0:00,P004,6,50000,C003,39235
1455,10/28/2025 0:00,P011,2,40000,C019,34648
1456,8/5/2025 0:00,P005,5,10000,C028,10294
1457,10/16/2025 0:00,P009,7,2000,C003,1617
1458,4/12/2025 0:00,P012,8,30000,C038,29607
1459,9/24/2025 0:00,P004,7,25000,C004,24807.5
1460,8/2/2025 0:00,P011,8,5000,C024,4213.5
1461,6/28/2025 0:00,P009,9,4000,C031,3748.8
1462,3/29/2025 0:00,P011,5,2000,C045,2037.6
1463,2/10/2025 0:00,P010,5,50000,C045,51730
1464,3/17/2025 0:00,P003,4,30000,C011,23271
1465,2/15/2025 0:00,P008,9,2000,C037,1668
1466,6/9/2025 0:00,P012,5,10000,C001,9136
1467,3/21/2025 0:00,P001,2,2000,C009,2072
1468,3/27/2025 0:00,P011,8,3000,C017,2786.7
1469,4/2/2025 0:00,P009,7,2000,C054,1665.6
1470,5/28/2025 0:00,P009,8,2000,C001,1522.6
1471,6/10/2025 0:00,P010,3,2000,C003,2035
1472,7/21/2025 0:00,P002,4,4000,C047,3454.8
1473,8/30/2025 0:00,P004,5,5000,C026,5264.5
1474,1/2/2025 0:00,P008,6,4000,C053,3475.6
1475,8/13/2025 0:00,P007,1,40000,C031,40760
1476,10/16/2025 0:00,P001,4,4000,C026,3899.2
1477,8/21/2025 0:00,P005,5,1000,C023,948.8
1478,3/18/2025 0:00,P007,7,2000,C030,2071.4
1479,4/26/2025 0:00,P004,5,2000,C010,1914
1480,6/3/2025 0:00,P001,1,4000,C008,3945.2
1481,4/13/2025 0:00,P009,7,1000,C044,1011.8
1482,7/13/2025 0:00,P005,8,2000,C025,1805.2
1483,6/15/2025 0:00,P011,7,5000,C022,4561.5
1484,3/31/2025 0:00,P002,4,2000,C015,1877.2
1485,6/23/2025 0:00,P008,8,40000,C041,33268
1486,5/2/2025 0:00,P011,5,2000,C010,1775.4
1487,5/23/2025 0:00,P002,9,10000,C020,9181
